molecule_chembl_id,bioactivity_class,standard_value,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL3116278,intermediate,7100.0,c1ccc2c(c1)c(OCC1CCCCC1)nn2CC1CCCCC1,326.48400000000015,5.575700000000005,0.0,3.0
CHEMBL3122169,inactive,15800.0,CCNCc1ccc2nc(-c3cccnc3)c3c(c2c1)NCCC3,318.4240000000001,3.764400000000002,2.0,4.0
CHEMBL3122168,active,556.0,CCNCc1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)NCCC3,351.8810000000002,5.022800000000004,2.0,3.0
CHEMBL3122167,active,65.0,CCNC(=O)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)NCCC3,365.86400000000015,4.663000000000003,2.0,3.0
CHEMBL3122166,inactive,22800.0,CCOC(=O)c1ccc2nc(-c3cccnc3)c3c(c2c1)NCCC3,333.39100000000013,3.8316000000000026,1.0,5.0
CHEMBL3122150,active,942.0,CCNCc1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)N(Cc1ccccc1)CCC3,442.0060000000003,6.617500000000007,1.0,3.0
CHEMBL3122149,active,801.0,CCNC(=O)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)N(Cc1ccccc1)CCC3,455.98900000000026,6.257700000000006,1.0,3.0
CHEMBL3122148,inactive,25000.0,CCOC(=O)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)N(Cc1ccc(OC)cc1)CCC3,486.99900000000036,6.693300000000006,0.0,5.0
CHEMBL3122147,inactive,25000.0,CCOC(=O)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)NCCC3,366.8480000000002,5.090000000000003,1.0,4.0
CHEMBL3122146,inactive,25000.0,CCOC(=O)c1ccc2nc(-c3ccc(C(=O)OC)cc3)c3c(c2c1)N(Cc1ccccc1)CCC3,480.56400000000025,5.817900000000006,0.0,6.0
CHEMBL3122145,intermediate,1060.0,CCOC(=O)c1ccc2nc(-c3cccnc3)c3c(c2c1)N(Cc1ccccc1)CCC3,423.51600000000025,5.426300000000005,0.0,5.0
CHEMBL3122172,inactive,25000.0,CCOC(=O)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)N(Cc1ccccc1)CCC3,456.9730000000003,6.6847000000000065,0.0,4.0
CHEMBL3120185,inactive,25000.0,CCOC(=O)c1ccc2nc(-c3ccc(C(=O)OC)cc3)c3c(c2c1)N(Cc1ccccc1)C(=O)CC3,494.54700000000025,5.344500000000005,0.0,6.0
CHEMBL3122171,inactive,13000.0,CCOC(=O)c1ccc2nc(-c3cccnc3)c3c(c2c1)N(Cc1ccccc1)C(=O)CC3,437.49900000000025,4.952900000000005,0.0,5.0
CHEMBL3122170,intermediate,4150.0,CCOC(=O)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)N(Cc1ccccc1)C(=O)CC3,470.9560000000003,6.211300000000006,0.0,4.0
CHEMBL3127003,active,350.0,CCN(CCCCOc1ccc(-c2coc3cc(OCCCCN(CC)Cc4ccccc4OC)cc(O)c3c2=O)cc1)Cc1ccccc1OC,708.8960000000003,8.545000000000007,1.0,9.0
CHEMBL3126996,intermediate,3880.0,CCN(CCCCOc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1)Cc1ccccc1OC,489.56800000000027,5.560900000000007,2.0,7.0
CHEMBL3127006,intermediate,5800.0,CCN(CCCCCCOc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1)Cc1ccccc1,487.59600000000023,6.332500000000008,2.0,6.0
CHEMBL3133436,active,880.0,Cn1ncc2c1-c1c(Br)sc(Br)c1C2NC(=O)CN1CCN(Cc2ccccc2F)CC1,583.3250000000002,4.149500000000003,1.0,6.0
CHEMBL3133434,active,870.0,O=C(CN1CCN(Cc2ccccc2)CC1)NC1c2cnn(-c3ccccc3)c2-c2c(Br)sc(Br)c21,627.4060000000001,5.462600000000005,1.0,6.0
CHEMBL3133433,active,330.0,Cn1ncc2c1-c1c(Br)sc(Br)c1C2NC(=O)CN1CCN(Cc2ccccc2)CC1,565.3350000000002,4.010400000000003,1.0,6.0
CHEMBL3133432,intermediate,1130.0,O=C(CN1CCN(Cc2ccccc2)CC1)NC1c2cn[nH]c2-c2c(Br)sc(Br)c21,551.3080000000001,4.000000000000003,2.0,5.0
CHEMBL3133430,intermediate,1320.0,Cn1ncc2c1-c1sccc1C2NC(=O)CN1CCN(Cc2ccccc2F)CC1,425.5330000000003,2.624500000000001,1.0,6.0
CHEMBL3133427,active,930.0,Cn1ncc2c1-c1sccc1C2NC(=O)CN1CCN(Cc2ccccc2)CC1,407.5430000000003,2.485400000000001,1.0,6.0
CHEMBL3133444,intermediate,9180.0,O=C(CN1CCN(Cc2ccccc2)CC1)NC1c2cn[nH]c2-c2sccc21,393.51600000000013,2.4750000000000005,2.0,5.0
CHEMBL3133443,intermediate,2430.0,COc1cc2c(cc1OC)C(NC(=O)CN1CCN(Cc3ccccc3F)CC1)c1cnn(-c3ccccc3)c1-2,541.6270000000002,4.032400000000003,1.0,7.0
CHEMBL3133442,intermediate,2440.0,COc1cc2c(cc1OC)C(NC(=O)CN1CCN(Cc3ccccc3F)CC1)c1cnn(C)c1-2,479.5560000000002,2.5802000000000005,1.0,7.0
CHEMBL3133440,intermediate,2990.0,COc1cc2c(cc1OC)C(NC(=O)CN1CCN(Cc3ccccc3)CC1)c1cnn(-c3ccccc3)c1-2,523.6370000000002,3.8933000000000026,1.0,7.0
CHEMBL3133439,intermediate,1840.0,COc1cc2c(cc1OC)C(NC(=O)CN1CCN(Cc3ccccc3)CC1)c1cnn(C)c1-2,461.5660000000002,2.4411000000000005,1.0,7.0
CHEMBL3220507,inactive,41370.0,Cc1ccc(C(=O)Nc2cc3cc(C)ccc3oc2=O)cc1,293.322,3.6621400000000017,1.0,3.0
CHEMBL1325943,inactive,18380.0,Cc1ccc(C(=O)Nc2cc3ccccc3oc2=O)cc1,279.295,3.353720000000002,1.0,3.0
CHEMBL3220508,inactive,69470.0,COc1ccc(C(=O)Nc2cc3ccccc3oc2=O)cc1,295.29400000000004,3.0539000000000014,1.0,4.0
CHEMBL3220509,inactive,18710.0,O=C(Nc1cc2ccccc2oc1=O)c1ccc(Cl)cc1,299.71299999999997,3.6987000000000023,1.0,3.0
CHEMBL3220510,inactive,12890.0,O=C(Nc1cc2ccccc2oc1=O)c1ccc([N+](=O)[O-])cc1,310.265,2.953500000000001,1.0,5.0
CHEMBL3220513,inactive,15010.0,O=C(Nc1cc2ccccc2oc1=O)c1ccc(Cl)c(Cl)c1,334.158,4.352100000000002,1.0,3.0
CHEMBL3220801,inactive,150000.0,C[C@@]12CC[C@H]3[C@]4(C)CCC[C@@](C)(C(=O)OCC[N+](C)(C)C)[C@H]4CC[C@]3(CC1=O)C2,404.61500000000024,4.607900000000004,0.0,3.0
CHEMBL3220802,inactive,30000.0,C[C@@]12CC[C@H]3[C@]4(C)CCC[C@@](C)(C(=O)OCC[N+](C)(C)Cc5ccccc5)[C@H]4CC[C@]3(CC1=O)C2,480.7130000000003,6.178300000000007,0.0,3.0
CHEMBL3220803,inactive,88000.0,C[C@@]12CC[C@H]3[C@]4(C)CCC[C@@](C)(C(=O)OCC[N+](C)(C)CCCCCCCCCC[N+](C)(C)CCOC(=O)[C@]5(C)CCC[C@]6(C)[C@@H]5CC[C@@]57CC(=O)[C@@](C)(CC[C@@H]65)C7)[C@H]4CC[C@]3(CC1=O)C2,919.4299999999994,12.090599999999988,0.0,6.0
CHEMBL3220804,intermediate,2200.0,C[C@@]12CC[C@H]3[C@]4(C)CCC[C@@](C)(C(=O)OCC[N+](C)(C)CCCCCCCCCCCC[N+](C)(C)CCOC(=O)[C@]5(C)CCC[C@]6(C)[C@@H]5CC[C@@]57CC(=O)[C@@](C)(CC[C@@H]65)C7)[C@H]4CC[C@]3(CC1=O)C2,947.4839999999994,12.870799999999985,0.0,6.0
CHEMBL3220805,intermediate,5000.0,C[C@@]12CC[C@H]3[C@]4(C)CCC[C@@]5(C)C(=O)OCC[N+](C)(C)CCCCCCCCC[N+](C)(C)CCOC(=O)[C@]6(C)CCC[C@]7(C)[C@@H]6CC[C@@]68C[C@@H](OC(=O)CCCCCCCCC(=O)O[C@@H]1C[C@@]3(CC[C@@H]45)C2)[C@@](C)(CC[C@@H]76)C8,1075.6549999999993,14.520299999999974,0.0,8.0
CHEMBL3220806,inactive,80000.0,CC[N+](CC)(CC)CCOCCOCCOC(=O)[C@]1(C)CCC[C@]2(C)[C@@H]1CC[C@@]13CC(=O)[C@@](C)(CC[C@@H]21)C3,534.8020000000005,5.811400000000005,0.0,5.0
CHEMBL3220807,inactive,34000.0,C[C@H]1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)OCC[N+](C)(C)C)[C@@H]2CC[C@]1(Cl)C3,425.0770000000002,5.6462000000000065,0.0,2.0
CHEMBL3220808,intermediate,9000.0,C[C@H]1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)OCC[N+](C)(C)Cc4ccccc4)[C@@H]2CC[C@]1(Cl)C3,501.1750000000003,7.2166000000000095,0.0,2.0
CHEMBL3237628,inactive,71500.0,CC[C@H]1[C@H](C[C@H](C)C(=O)OC)O[C@]23CC[C@@H]([C@@H]4C[C@H](C)C(=O)O4)N2CCCC[C@H]13,407.5510000000002,3.5230000000000024,0.0,6.0
CHEMBL3237629,inactive,100000.0,CC[C@H]1[C@H](C[C@H](C)C(=O)OC)O[C@]23CC[C@@H]([C@@H]4C[C@H](C)C(=O)O4)N2CCCC[C@]13O,423.55000000000024,2.6379000000000006,1.0,7.0
CHEMBL3237630,intermediate,9100.0,CC[C@@H]1[C@@H]2CCCCN3[C@H]([C@@H]4C[C@@H](C)C(=O)O4)CC[C@]23[C@H]2[C@@H]1OC(=O)[C@]2(C)O,391.5080000000002,2.2737000000000003,1.0,6.0
CHEMBL3237631,inactive,100000.0,CC[C@H]1[C@@H]2CCCCN3[C@H]([C@@H]4C[C@@H](C)C(=O)O4)CC[C@]23[C@H]2[C@@H]1OC(=O)[C@]2(C)O,391.5080000000002,2.2737000000000003,1.0,6.0
CHEMBL3237632,inactive,68800.0,CC[C@@H]1[C@H]2OC(=O)[C@@](C)(O)[C@H]2[C@]23CC[C@@H]([C@@H]4C[C@H](C)C(=O)O4)N2CCCC[C@H]13,391.50800000000027,2.2737,1.0,6.0
CHEMBL3237633,inactive,17100.0,CC[C@H]1[C@@H]2OC(=O)[C@@](C)(O)[C@@H]2[C@@]23CC[C@@H]([C@@H]4C[C@H](C)C(=O)O4)N2CCCC[C@H]13,391.50800000000027,2.2737,1.0,6.0
CHEMBL3237634,inactive,100000.0,CC[C@H]1[C@H]2OC(=O)[C@@](C)(O)[C@H]2[C@]23CC[C@@H]([C@@H]4C[C@H](C)C(=O)O4)N2CCCC[C@H]13,391.50800000000027,2.2737,1.0,6.0
CHEMBL3237520,intermediate,3660.0,CN(Cc1ccccc1)Cc1ccc(C(=O)c2ccc(O)c(F)c2)cc1,349.405,4.394300000000005,1.0,3.0
CHEMBL3237527,intermediate,2320.0,O=C(c1ccc(CN2CCC(CCO)CC2)cc1)c1ccc(O)c(F)c1,357.425,3.356700000000002,2.0,4.0
CHEMBL1377579,inactive,93000.0,N#CC(c1ccc(O)cc1)N1CCCCC1,216.2839999999999,2.44278,1.0,3.0
CHEMBL1344483,inactive,45000.0,COc1ccc(C(C#N)N2CCCCC2)cc1OC,260.33699999999993,2.754380000000001,0.0,4.0
CHEMBL3233990,inactive,42000.0,COc1ccc(C(C#N)N2CCCC2)cc1OC,246.30999999999992,2.36428,0.0,4.0
CHEMBL3233991,inactive,54000.0,COc1ccc(C(C#N)N2CCOCC2)cc1OC,262.3089999999999,1.60068,0.0,5.0
CHEMBL3233022,inactive,379000.0,COc1ccc(C(C#N)N2CCN(C)CC2)cc1OC,275.352,1.51588,0.0,5.0
CHEMBL3233992,inactive,61400.0,N#CC(c1ccc2c(c1)OCO2)N1CCCCC1,244.2939999999999,2.4658800000000003,0.0,4.0
CHEMBL3233993,inactive,51000.0,N#CC(c1ccc2c(c1)OCO2)N1CCCC1,230.2669999999999,2.07578,0.0,4.0
CHEMBL1191355,inactive,58000.0,N#CC(c1ccc2c(c1)OCO2)N1CCOCC1,246.2659999999999,1.3121799999999997,0.0,5.0
CHEMBL1194868,inactive,275300.0,CN1CCN(C(C#N)c2ccc3c(c2)OCO3)CC1,259.30899999999997,1.22738,0.0,5.0
CHEMBL3233994,inactive,381000.0,COc1cc(C(C#N)N2CCCCC2)cc(OC)c1OC,290.363,2.7629800000000007,0.0,5.0
CHEMBL3233995,inactive,321000.0,COc1cc(C(C#N)N2CCCC2)cc(OC)c1OC,276.33599999999996,2.3728800000000003,0.0,5.0
CHEMBL1192998,inactive,389000.0,COc1cc(C(C#N)N2CCOCC2)cc(OC)c1OC,292.335,1.6092799999999998,0.0,6.0
CHEMBL1190535,inactive,406000.0,COc1cc(C(C#N)N2CCN(C)CC2)cc(OC)c1OC,305.37800000000004,1.5244799999999998,0.0,6.0
CHEMBL3233996,inactive,478000.0,COc1ccc(C(C#N)N2CCCCC2)cc1O,246.30999999999992,2.451380000000001,1.0,4.0
CHEMBL3233997,inactive,394000.0,COc1ccc(C(C#N)N2CCCC2)cc1O,232.28299999999993,2.0612800000000004,1.0,4.0
CHEMBL3233998,inactive,363000.0,COc1ccc(C(C#N)N2CCOCC2)cc1O,248.28199999999993,1.29768,1.0,5.0
CHEMBL3233999,inactive,350100.0,COc1ccc(C(C#N)N2CCN(C)CC2)cc1O,261.32499999999993,1.21288,1.0,5.0
CHEMBL1556015,inactive,448000.0,COc1cc(C(C#N)N2CCCCC2)ccc1O,246.30999999999995,2.451380000000001,1.0,4.0
CHEMBL3234000,inactive,358200.0,COc1cc(C(C#N)N2CCCC2)ccc1O,232.28299999999996,2.0612800000000004,1.0,4.0
CHEMBL1611608,inactive,409200.0,COc1cc(C(C#N)N2CCOCC2)ccc1O,248.28199999999995,1.2976799999999997,1.0,5.0
CHEMBL3234001,inactive,340200.0,COc1cc(C(C#N)N2CCN(C)CC2)ccc1O,261.32499999999993,1.21288,1.0,5.0
CHEMBL388560,intermediate,1900.0,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,304.35200000000003,3.5847200000000026,0.0,6.0
CHEMBL3235502,active,2.15,O=C(CCCOc1cccc2[nH]c3ccccc3c12)NCCCNc1c2c(nc3ccccc13)CCCC2,506.65000000000043,6.525500000000005,3.0,4.0
CHEMBL3235503,active,5.04,c1ccc2c(NCCSSCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,514.7640000000004,7.446000000000006,2.0,6.0
CHEMBL2171309,active,11.64,COc1cc(/C=C/C(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)ccc1O,473.61700000000025,5.629700000000006,3.0,5.0
CHEMBL3234591,active,260.0,N/C(=N\O)c1nc(CCCCCNc2c3c(nc4ccccc24)CCCC3)ccc1O,419.5290000000002,4.133600000000004,4.0,6.0
CHEMBL3234592,active,77.0,O/N=C/c1nccc(CCCCCNc2c3c(nc4ccccc24)CCCC3)c1O,404.5140000000002,4.847200000000004,3.0,6.0
CHEMBL3234587,active,260.0,O/N=C/c1nc(CCCCCNc2c3c(nc4ccccc24)CCCC3)ccc1O,404.51400000000024,4.847200000000004,3.0,6.0
CHEMBL3234588,intermediate,1400.0,O/N=C/c1nc(CCCCNc2c3c(nc4ccccc24)CCCC3)ccc1O,390.48700000000025,4.457100000000005,3.0,6.0
CHEMBL3234589,active,163.0,O/N=C/c1ncc(CCCCCNc2c3c(nc4ccccc24)CCCC3)cc1O,404.51400000000024,4.847200000000005,3.0,6.0
CHEMBL3234590,inactive,307000.0,O/N=C/c1nc(CCCCCSc2c3c(nc4ccccc24)CCCC3)ccc1O,421.56600000000026,5.527400000000005,2.0,6.0
CHEMBL3234593,active,150.0,c1ccc(CCCCCNc2c3c(nc4ccccc24)CCCC3)nc1,345.49000000000024,5.333500000000004,1.0,3.0
CHEMBL3234594,inactive,130000.0,c1ccc(CCCCCSc2c3c(nc4ccccc24)CCCC3)nc1,362.5420000000002,6.013700000000006,0.0,3.0
CHEMBL3233826,active,1.07,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,636.1480000000003,7.083000000000007,4.0,7.0
CHEMBL3233827,active,1.52,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,650.1750000000003,7.473100000000008,4.0,7.0
CHEMBL3233828,active,3.18,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,664.2020000000003,7.863200000000008,4.0,7.0
CHEMBL3233829,active,4.36,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,678.2290000000004,8.253300000000007,4.0,7.0
CHEMBL3233830,active,3.6,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,692.2560000000003,8.643400000000002,4.0,7.0
CHEMBL3233831,intermediate,2930.0,CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3[C@@H](C1)C2,692.2560000000003,8.643400000000002,4.0,7.0
CHEMBL3233832,active,2.39,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3[C@H](C1)C2,692.2560000000003,8.643400000000002,4.0,7.0
CHEMBL3234038,active,7.61,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,706.2830000000004,9.033499999999998,4.0,7.0
CHEMBL3234039,active,17.4,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,720.3100000000004,9.423599999999997,4.0,7.0
CHEMBL3234040,active,18.2,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCc4ccc(CNC(=O)c5cc(O)c6c(c5)C(=O)c5cccc(O)c5C6=O)cc4)c3C(C1)C2,670.1650000000002,7.612900000000008,4.0,7.0
CHEMBL418068,inactive,10000.0,O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,284.22300000000007,1.5714000000000004,3.0,5.0
CHEMBL2007996,active,0.74,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(N)c3[C@H](C1)C2,284.7900000000001,4.466400000000003,1.0,2.0
CHEMBL3233934,active,230.0,COc1cc2[nH]c(=O)c(C(=O)NCC3CCN(Cc4ccccc4)CC3)c(O)c2cc1OC,451.5230000000002,2.892900000000001,3.0,6.0
CHEMBL3233935,active,980.0,O=C(NCC1CCN(Cc2ccccc2)CC1)c1c(O)c2cc(O)c(O)cc2[nH]c1=O,423.46900000000016,2.2869,5.0,6.0
CHEMBL3261984,inactive,2530000.0,O=C(/C=N/O)Nc1ccc[n+](CC[n+]2cccc(NC(=O)/C=N/O)c2)c1,358.358,-0.2411999999999998,4.0,6.0
CHEMBL3261985,inactive,1070000.0,O=C(/C=N\O)Nc1ccc[n+](CCC[n+]2cccc(NC(=O)/C=N\O)c2)c1,372.38500000000005,0.14889999999999992,4.0,6.0
CHEMBL3261986,inactive,1060000.0,O=C(/C=N\O)Nc1ccc[n+](CCCC[n+]2cccc(NC(=O)/C=N\O)c2)c1,386.41200000000003,0.5389999999999996,4.0,6.0
CHEMBL3261987,inactive,1790000.0,O=C(/C=N\O)Nc1ccc[n+](CCCCC[n+]2cccc(NC(=O)/C=N\O)c2)c1,400.439,0.9290999999999995,4.0,6.0
CHEMBL3261988,inactive,1430000.0,O=C(/C=N\O)Nc1ccc[n+](CCCCCC[n+]2cccc(NC(=O)/C=N\O)c2)c1,414.466,1.3191999999999993,4.0,6.0
CHEMBL3261989,inactive,930000.0,O=C(/C=N\O)Nc1ccc[n+](CCCCCCC[n+]2cccc(NC(=O)/C=N\O)c2)c1,428.493,1.7092999999999998,4.0,6.0
CHEMBL3261990,inactive,1700000.0,O=C(/C=N/O)Nc1ccc[n+](Cc2ccccc2C[n+]2cccc(NC(=O)/C=N/O)c2)c1,434.4560000000001,1.1551999999999991,4.0,6.0
CHEMBL3261991,inactive,1670000.0,O=C(/C=N/O)Nc1ccc[n+](Cc2cccc(C[n+]3cccc(NC(=O)/C=N/O)c3)c2)c1,434.4560000000001,1.1552,4.0,6.0
CHEMBL3261992,inactive,2100000.0,O=C(/C=N/O)Nc1ccc[n+](Cc2ccc(C[n+]3cccc(NC(=O)/C=N/O)c3)cc2)c1,434.4560000000001,1.1552,4.0,6.0
CHEMBL3262658,intermediate,4990.0,CCN(CC)CCCCCCOc1ccc(CC2NCCc3cc(OC)c(OC)cc32)cc1,454.65500000000026,5.414300000000005,1.0,5.0
CHEMBL3262661,intermediate,7130.0,COc1cc2c(cc1OC)C(Cc1ccc(OCCCCCCN(C)C)cc1)NCC2,426.6010000000003,4.634100000000004,1.0,5.0
CHEMBL3262662,intermediate,3460.0,CCCN(CCC)CCCCCCOc1ccc(CC2NCCc3cc(OC)c(OC)cc32)cc1,482.70900000000023,6.194500000000007,1.0,5.0
CHEMBL3262663,intermediate,3850.0,CCCCN(CCCC)CCCCCCOc1ccc(CC2NCCc3cc(OC)c(OC)cc32)cc1,510.76300000000026,6.974700000000008,1.0,5.0
CHEMBL3262664,intermediate,4500.0,COc1cc2c(cc1OC)C(Cc1ccc(OCCCCCCN3CCCC3C)cc1)NCC2,466.6660000000004,5.556800000000005,1.0,5.0
CHEMBL3262665,intermediate,2200.0,COc1cc2c(cc1OC)C(Cc1ccc(OCCCCCCN3CCCCC3C)cc1)NCC2,480.69300000000044,5.946900000000006,1.0,5.0
CHEMBL3262666,intermediate,2140.0,COc1cc2c(cc1OC)C(Cc1ccc(OCCCCCCN3CCCCC3)cc1)NCC2,466.66600000000045,5.558400000000005,1.0,5.0
CHEMBL3262667,intermediate,2980.0,COc1cc2c(cc1OC)C(Cc1ccc(OCCCCCCN3CCCC3)cc1)NCC2,452.6390000000004,5.168300000000005,1.0,5.0
CHEMBL3262668,intermediate,9590.0,COc1cc2c(cc1OC)C(Cc1ccc(OCCCCCCN3CCC(O)CC3)cc1)NCC2,482.6650000000004,4.529200000000004,2.0,6.0
CHEMBL3262669,inactive,35480.0,COc1cc2c(cc1OC)C(Cc1ccc(OCCCCCCN3CCOCC3)cc1)NCC2,468.63800000000043,4.404700000000003,1.0,6.0
CHEMBL3262670,inactive,39630.0,COc1cc2c(cc1OC)C(Cc1ccc(OCCCCCCN3CCC(O)(Cc4ccccc4)CC3)cc1)NCC2,572.7900000000003,6.142100000000006,2.0,6.0
CHEMBL3262671,inactive,16330.0,COc1cc2c(cc1OC)C(Cc1ccc(OCCCCCCN3CCN(c4ccccc4)CC3)cc1)NCC2,543.7520000000003,5.894700000000006,1.0,6.0
CHEMBL3262672,intermediate,5590.0,COc1cc2c(cc1OC)C(Cc1ccc(OCCCCCCN3CCN(Cc4ccccc4)CC3)cc1)NCC2,557.7790000000003,5.890300000000006,1.0,6.0
CHEMBL3262673,intermediate,9330.0,COc1cc2c(cc1OC)C(Cc1ccc(OCCCCCCN3CCC(c4ccccc4)CC3)cc1)NCC2,542.7640000000002,6.952100000000008,1.0,5.0
CHEMBL510363,inactive,100000.0,COc1cc2c(cc1OC)C(Cc1ccc(O)cc1)NCC2,299.37000000000006,2.8389000000000006,2.0,4.0
CHEMBL3263725,intermediate,4200.0,CN(Cc1ccccc1)Cc1ccc(C(=O)NCCc2c[nH]c3ccc(O)cc23)cc1,413.521,4.478000000000004,3.0,3.0
CHEMBL3263724,intermediate,1900.0,CN(Cc1ccccc1)Cc1ccc(C(=O)NCCc2c[nH]c3ccccc23)cc1,397.522,4.772400000000004,2.0,2.0
CHEMBL3263726,intermediate,6100.0,COc1ccc2[nH]cc(CCNC(=O)c3ccc(CN(C)Cc4ccccc4)cc3)c2c1,427.5480000000001,4.781000000000004,2.0,3.0
CHEMBL3263727,intermediate,4100.0,COc1ccc2c(CCNC(=O)c3ccc(CN(C)Cc4ccccc4)cc3)c[nH]c2c1,427.5480000000001,4.781000000000004,2.0,3.0
CHEMBL3263728,intermediate,2500.0,CN(Cc1ccccc1)Cc1ccc(C(=O)NCCc2c[nH]c3cc(F)ccc23)cc1,415.512,4.911500000000004,2.0,2.0
CHEMBL3263729,intermediate,3800.0,CN(Cc1ccc(C(=O)NCCc2c[nH]c3ccccc23)cc1)Cc1ccccc1Cl,431.9670000000001,5.425800000000005,2.0,2.0
CHEMBL3263730,intermediate,2600.0,COc1ccc2[nH]cc(CCNC(=O)c3ccc(CN(C)Cc4ccccc4Cl)cc3)c2c1,461.9930000000001,5.434400000000005,2.0,3.0
CHEMBL3263731,intermediate,5100.0,CN(Cc1ccc(C(=O)NCCc2c[nH]c3ccccc23)cc1)Cc1cccc(Cl)c1,431.9670000000001,5.425800000000005,2.0,2.0
CHEMBL3263732,intermediate,5600.0,COc1ccc2[nH]cc(CCNC(=O)c3ccc(CN(C)Cc4cccc(Cl)c4)cc3)c2c1,461.9930000000001,5.434400000000005,2.0,3.0
CHEMBL3263733,intermediate,2100.0,COc1ccc2c(CCNC(=O)c3ccc(CN(C)Cc4cccc(Cl)c4)cc3)c[nH]c2c1,461.9930000000001,5.434400000000005,2.0,3.0
CHEMBL3263734,intermediate,4700.0,COc1ccccc1CN(C)Cc1ccc(C(=O)NCCc2c[nH]c3ccccc23)cc1,427.5480000000001,4.781000000000004,2.0,3.0
CHEMBL3263735,intermediate,5400.0,COc1ccc2[nH]cc(CCNC(=O)c3ccc(CN(C)Cc4ccccc4OC)cc3)c2c1,457.5740000000002,4.7896000000000045,2.0,4.0
CHEMBL3263736,intermediate,3800.0,COc1cccc(CN(C)Cc2ccc(C(=O)NCCc3c[nH]c4ccccc34)cc2)c1,427.5480000000002,4.781000000000004,2.0,3.0
CHEMBL3263737,intermediate,6800.0,COc1cccc(CN(C)Cc2ccc(C(=O)NCCc3c[nH]c4ccc(OC)cc34)cc2)c1,457.57400000000024,4.789600000000004,2.0,4.0
CHEMBL3289924,inactive,12430.0,CCOC(OCC)c1ccc(/C=C2\CCC/C(=C\c3ccc(C(OCC)OCC)cc3)C2=O)cc1,478.62900000000025,7.049800000000008,0.0,5.0
CHEMBL3289925,inactive,41220.0,CCOC(OCC)c1ccc(/C=C2\COC/C(=C\c3ccc(C(OCC)OCC)cc3)C2=O)cc1,480.6010000000003,5.896100000000006,0.0,6.0
CHEMBL3289926,active,920.0,CCOC(OCC)c1ccc(/C=C2\CNC/C(=C\c3ccc(C(OCC)OCC)cc3)C2=O)cc1,479.6170000000003,5.469100000000005,1.0,6.0
CHEMBL3289927,active,42.0,CCOC(OCC)c1ccc(/C=C2\CN(C)C/C(=C\c3ccc(C(OCC)OCC)cc3)C2=O)cc1,493.6440000000003,5.811300000000006,0.0,6.0
